LocalidadOrigen,LocalidadDestino,distancia,tiempo
23,62,25269.4,1739.6
23,63,14505.0,1221.8
23,64,21161.8,1612.5
23,65,12268.3,809.5
23,66,10358.5,699.3
23,67,24316.7,1659.5
23,68,20926.5,1503.0
23,69,2946.1,410.7
23,70,16976.9,1188.5
23,71,3772.7,557.2
23,72,23864.9,1623.0
23,73,16442.7,1459.7
23,74,9065.5,740.1
23,75,20617.5,1548.8
23,76,17163.1,1461.6
23,77,9987.8,683.1
23,78,34384.6,2548.7
23,79,15386.0,1157.5
23,80,1733.8,259.7
23,81,7249.7,811.8
23,82,20058.7,1488.6
23,83,19099.3,1403.8
23,84,7171.3,840.4
23,85,9906.1,908.2
23,86,6838.0,599.9
23,87,12058.4,1797.2
23,88,13268.8,1319.5
23,89,3955.4,465.5
23,90,10304.4,864.3
23,91,13267.9,1129.0
24,1,31213.9,2489.2
24,2,12558.4,1089.9
24,3,22001.4,1720.7
24,4,10931.7,806.7
24,5,19716.1,1484.5
24,6,30339.5,2240.4
24,7,25782.7,1864.7
24,8,20094.2,1352.9
24,9,14449.3,1459.5
24,10,20756.0,1429.4
24,11,9875.8,785.3
24,12,13146.4,1155.4
24,13,13078.7,1105.2
24,14,12439.2,881.7
24,15,10697.4,922.7
24,16,2408.4,190.1
24,17,10153.1,778.9
24,18,11446.6,770.9
24,19,6614.6,495.5
24,20,14776.4,957.5
24,21,13590.7,1073.2
24,22,19088.4,1325.8
24,23,7105.0,609.7
24,25,5511.5,483.0
24,26,8675.1,782.6
24,27,10951.4,947.0
24,28,4611.3,349.6
24,29,9285.9,675.2
24,30,18555.5,1306.7
24,31,6184.9,444.8
24,32,29053.4,2173.3
24,33,12343.9,1079.4
24,34,16326.6,1058.5
24,35,1169.6,180.0
24,36,5386.0,667.9
24,37,12310.3,836.2
24,38,3958.1,360.0
24,39,11551.0,956.1
24,40,6748.8,559.1
24,41,13659.6,1010.8
24,42,13953.5,1120.4
24,43,15789.9,1053.3
24,44,7776.5,620.9
24,45,12506.8,1013.1
24,46,8058.8,607.2
24,47,12498.4,900.6
24,48,19774.5,1455.0
24,49,9819.3,846.1
24,50,24592.9,1551.7
24,51,8972.7,776.0
24,52,9545.7,694.3
24,53,7931.9,914.1
24,54,7091.2,590.2
24,55,4732.7,366.9
24,56,11045.6,843.9
24,57,4640.8,454.4
24,58,10903.2,895.6
24,59,22187.8,1468.7
24,60,3475.6,320.4
24,61,11978.0,864.2
24,62,24811.6,1655.0
24,63,13621.8,1126.2
24,64,16524.7,1287.0
24,65,16181.2,1047.2
24,66,14271.4,937.0
24,67,19949.0,1383.6
24,68,16671.4,1334.6
24,69,7959.2,701.9
24,70,11531.2,901.1
24,71,8952.8,850.7
24,72,23407.1,1538.4
24,73,13099.5,1123.0
24,74,3159.6,246.1
24,75,16249.8,1272.9
24,76,15086.9,1245.0
24,77,13900.7,920.8
24,78,30016.9,2272.8
24,79,14928.2,1072.9
24,80,6997.5,642.2
24,81,5774.6,526.8
24,82,14953.6,1180.9
24,83,14482.2,1133.8
24,84,6649.6,536.7
24,85,5203.3,558.6
24,86,6746.4,535.3
24,87,11572.9,1556.5
24,88,13991.5,1249.6
24,89,10226.6,942.4
24,90,4398.4,370.3
24,91,9924.7,792.3
25,1,25083.9,2150.7
25,2,11891.6,1053.9
25,3,16985.1,1340.6
25,4,10264.9,770.7
25,5,14699.7,1104.4
25,6,25323.1,1860.3
25,7,20766.4,1484.6
25,8,13964.2,1014.4
25,9,17488.2,1730.2
25,10,14626.0,1090.9
25,11,4859.4,405.2
25,12,12913.7,1084.5
25,13,8062.3,725.1
25,14,11772.4,845.7
25,15,5681.1,542.6
25,16,5716.2,494.0
25,17,11230.3,794.4
25,18,10779.8,734.9
25,19,9653.5,766.2
25,20,16120.2,1227.2
25,21,8574.4,693.1
25,22,12958.4,987.3
25,23,10143.9,880.4
25,24,6265.0,559.7
25,26,12072.6,1217.0
25,27,10284.6,911.0
25,28,8008.9,784.0
25,29,8619.1,639.2
25,30,12425.5,968.2
25,31,5518.1,408.8
25,32,24037.1,1793.2
25,33,11785.4,1001.1
25,34,16804.9,1224.5
25,35,5391.3,452.9
25,36,2182.7,324.9
25,37,15349.2,1106.9
25,38,7454.9,647.4
25,39,8297.3,863.8
25,40,4453.2,430.8
25,41,7886.4,679.4
25,42,8937.2,740.3
25,43,17228.2,1305.7
25,44,2760.2,240.8
25,45,8238.6,712.9
25,46,11097.7,877.9
25,47,15537.3,1171.3
25,48,14758.1,1074.9
25,49,10119.5,839.0
25,50,18462.9,1213.2
25,51,3956.4,395.9
25,52,12584.6,965.0
25,53,11329.5,1348.5
25,54,10488.8,1024.6
25,55,8130.3,801.3
25,56,10378.7,807.9
25,57,6798.5,661.4
25,58,6209.1,661.8
25,59,17171.5,1088.6
25,60,6514.5,591.1
25,61,15016.9,1134.9
25,62,18681.6,1316.5
25,63,9353.6,826.0
25,64,11508.3,906.9
25,65,15548.3,1154.6
25,66,17310.3,1207.7
25,67,14932.7,1003.5
25,68,11655.0,954.5
25,69,11607.9,1055.0
25,70,6514.9,521.0
25,71,12325.8,1266.6
25,72,17277.1,1199.9
25,73,8083.2,742.9
25,74,6117.6,672.7
25,75,11233.5,892.8
25,76,14420.1,1209.0
25,77,16939.5,1191.5
25,78,25000.5,1892.7
25,79,9155.1,741.5
25,80,10036.4,912.9
25,81,9172.2,961.2
25,82,9937.3,800.8
25,83,9465.8,753.7
25,84,10047.1,971.1
25,85,2022.2,218.5
25,86,6079.6,499.3
25,87,14970.5,1990.9
25,88,13324.6,1213.6
25,89,13265.5,1213.1
25,90,7356.4,796.9
25,91,4908.3,412.2
26,1,39003.6,3195.0
26,2,20348.1,1795.7
26,3,29791.1,2426.5
26,4,14731.9,1470.5
26,5,27505.8,2190.3
26,6,38129.2,2946.2
26,7,33572.4,2570.5
26,8,27883.9,2058.7
26,9,13178.7,1406.1
26,10,28545.7,2135.2
26,11,17665.5,1491.1
26,12,20936.1,1861.2
26,13,20868.4,1811.0
26,14,20228.9,1587.5
26,15,18487.1,1628.5
26,16,10198.1,895.9
26,17,13998.1,1365.9
26,18,19236.3,1476.7
26,19,10459.5,1082.5
26,20,17745.4,1464.8
26,21,21380.4,1779.0
26,22,26878.1,2031.6
26,23,8508.8,973.6
26,24,8698.8,812.6
26,25,12112.6,1175.6
26,27,18741.1,1652.8
26,28,4574.5,584.9
26,29,17075.6,1381.0
26,30,26345.2,2012.5
26,31,13974.6,1150.6
26,32,36843.1,2879.1
26,33,20133.6,1785.2
26,34,19295.6,1565.8
26,35,9903.4,896.7
26,36,11754.7,1260.9
26,37,10234.1,948.9
26,38,7371.9,865.2
26,39,19340.6,1661.9
26,40,14538.5,1264.9
26,41,21449.3,1716.6
26,42,21743.2,1826.2
26,43,18758.9,1560.6
26,44,15566.2,1326.7
26,45,19161.1,1651.6
26,46,11903.8,1194.2
26,47,13782.2,1225.4
26,48,27564.2,2160.8
26,49,13664.2,1433.1
26,50,32382.6,2257.5
26,51,16762.4,1481.8
26,52,13555.6,1229.4
26,53,2478.8,445.3
26,54,1627.2,225.3
26,55,4678.6,593.9
26,56,18835.3,1549.7
26,57,12430.5,1160.2
26,58,17131.5,1600.5
26,59,29977.5,2174.5
26,60,11265.2,1026.2
26,61,13261.8,1189.0
26,62,32601.3,2360.8
26,63,20276.1,1764.7
26,64,24314.4,1992.8
26,65,19150.2,1554.5
26,66,17240.4,1444.3
26,67,27738.7,2089.4
26,68,24461.1,2040.4
26,69,5901.7,625.1
26,70,19320.9,1606.9
26,71,5497.5,590.4
26,72,31196.8,2244.2
26,73,20889.2,1828.8
26,74,6697.2,748.9
26,75,24039.5,1978.7
26,76,22876.6,1950.8
26,77,16869.7,1428.1
26,78,37806.6,2978.6
26,79,22717.9,1778.7
26,80,7210.5,824.4
26,81,3982.4,476.1
26,82,22743.3,1886.7
26,83,22271.9,1839.6
26,84,2283.6,301.3
26,85,11572.0,1151.6
26,86,14536.1,1241.1
26,87,3526.1,865.7
26,88,21781.1,1955.4
26,89,8956.0,889.0
26,90,6120.5,751.2
26,91,17714.4,1498.1
27,1,16179.1,2053.0
27,2,2447.1,195.1
27,3,23694.8,1878.4
27,4,7054.8,783.3
27,5,21630.3,1622.6
27,6,31086.8,2289.6
27,7,26530.0,1913.9
27,8,15003.8,1163.4
27,9,21483.8,1929.3
27,10,10653.1,1093.0
27,11,14142.1,1115.4
27,12,3035.1,260.6
27,13,16436.9,1403.0
27,14,5169.7,571.6
27,15,14581.0,1207.2
27,16,10137.7,872.7
27,17,8020.2,807.0
27,18,5368.3,767.1
27,19,10463.0,1007.1
27,20,9251.3,895.5
27,21,15443.4,1294.0
27,22,10110.3,1058.3
27,23,11363.0,1159.6
27,24,10965.2,955.3
27,25,10692.3,943.1
27,26,18956.3,1611.1
27,28,14892.5,1178.1
27,29,5658.4,689.2
27,30,9312.2,958.5
27,31,5241.1,538.1
27,32,29800.7,2222.5
27,33,1414.8,213.7
27,34,9936.0,892.8
27,35,9693.1,873.5
27,36,11901.5,1113.5
27,37,15193.2,1267.9
27,38,12137.5,1034.3
27,39,4355.6,548.9
27,40,8453.9,800.9
27,41,10607.3,950.3
27,42,15806.3,1341.2
27,43,10359.3,974.0
27,44,12792.4,1084.3
27,45,4782.3,457.8
27,46,9577.6,942.5
27,47,14235.2,1290.0
27,48,21995.6,1631.5
27,49,7985.3,852.7
27,50,14092.0,1258.4
27,51,9726.2,1030.6
27,52,10774.3,1121.5
27,53,18213.1,1742.6
27,54,17372.4,1418.7
27,55,15013.9,1195.4
27,56,3194.2,454.4
27,57,9362.1,942.9
27,58,9657.1,991.9
27,59,18676.8,1471.7
27,60,10164.9,958.9
27,61,14860.8,1295.9
27,62,15108.3,1372.7
27,63,5601.9,530.7
27,64,19006.0,1428.8
27,65,8679.4,822.9
27,66,13080.8,1160.3
27,67,20696.3,1432.8
27,68,15378.2,1228.9
27,69,16037.2,1444.0
27,70,13915.7,1104.2
27,71,15286.0,1592.7
27,72,13944.1,1292.7
27,73,15977.5,1378.1
27,74,13440.8,1074.6
27,75,15827.4,1305.6
27,76,4251.7,321.2
27,77,13368.8,1180.3
27,78,30764.2,2322.0
27,79,7465.8,807.1
27,80,13039.2,1283.8
27,81,16055.8,1355.3
27,82,17653.5,1438.6
27,83,16334.9,1354.6
27,84,16930.8,1365.2
27,85,11036.3,972.2
27,86,5260.1,561.7
27,87,21854.1,2385.0
27,88,5869.6,673.4
27,89,16726.0,1384.4
27,90,14679.6,1198.8
27,91,13927.4,1100.0
28,1,35165.3,2777.7
28,2,16509.9,1378.4
28,3,25952.9,2009.2
28,4,10159.9,990.5
28,5,23667.5,1773.0
28,6,34290.9,2528.9
28,7,29734.2,2153.2
28,8,24045.7,1641.4
28,9,11507.4,1251.9
28,10,24707.5,1717.9
28,11,13827.2,1073.8
28,12,17097.8,1443.9
28,13,17030.1,1393.7
28,14,16390.6,1170.2
28,15,14648.9,1211.2
28,16,6359.9,478.6
28,17,9426.1,885.9
28,18,15398.0,1059.4
28,19,5887.6,602.5
28,20,14049.4,1064.5
28,21,17542.1,1361.7
28,22,23039.8,1614.3
28,23,5307.1,624.7
28,24,4860.5,395.3
28,25,8274.4,758.3
28,26,4555.9,526.5
28,27,14902.8,1235.5
28,29,13237.3,963.7
28,30,22507.0,1595.2
28,31,10136.3,733.3
28,32,33004.9,2461.8
28,33,16295.3,1367.9
28,34,15599.6,1165.5
28,35,6065.2,479.4
28,36,7916.5,843.6
28,37,8562.8,794.7
28,38,2799.9,385.2
28,39,15502.4,1244.6
28,40,10700.3,847.6
28,41,17611.0,1299.3
28,42,17905.0,1408.9
28,43,15062.9,1160.3
28,44,11728.0,909.4
28,45,15322.8,1234.3
28,46,7331.8,714.2
28,47,11771.4,1007.6
28,48,23725.9,1743.5
28,49,9092.3,953.1
28,50,28544.3,1840.2
28,51,12924.2,1064.5
28,52,8818.7,801.3
28,53,4470.0,658.9
28,54,2972.1,334.1
28,55,202.9,33.6
28,56,14997.0,1132.4
28,57,5807.4,738.6
28,58,13293.3,1183.2
28,59,26139.3,1757.2
28,60,7427.0,608.9
28,61,11251.0,971.2
28,62,28763.0,1943.5
28,63,16437.8,1347.4
28,64,20476.1,1575.5
28,65,15454.1,1154.2
28,66,13544.4,1044.0
28,67,23900.5,1672.1
28,68,20622.8,1623.1
28,69,3840.0,445.8
28,70,15482.6,1189.6
28,71,4833.6,594.6
28,72,27358.5,1826.9
28,73,17050.9,1411.5
28,74,4714.6,387.8
28,75,20201.3,1561.4
28,76,19038.4,1533.5
28,77,13173.6,1027.8
28,78,33968.3,2561.3
28,79,18879.7,1361.4
28,80,3786.3,495.0
28,81,1970.8,295.2
28,82,18905.0,1469.4
28,83,18433.6,1422.3
28,84,2530.4,280.6
28,85,7733.8,734.3
28,86,10697.8,823.8
28,87,7453.7,1300.4
28,88,17942.9,1538.1
28,89,7284.7,734.8
28,90,5953.4,512.0
28,91,13876.1,1080.8
29,1,25477.5,2302.6
29,2,7171.8,731.2
29,3,25764.1,1846.9
29,4,2984.1,293.9
29,5,20848.8,1602.2
29,6,30305.2,2269.2
29,7,25748.4,1893.5
29,8,14222.2,1143.0
29,9,16362.2,1452.0
29,10,14884.0,1219.5
29,11,15204.9,983.9
29,12,7759.8,796.7
29,13,17499.7,1271.5
29,14,4747.0,406.6
29,15,15643.9,1075.7
29,16,8394.7,587.4
29,17,3949.6,317.6
29,18,3754.4,295.8
29,19,8222.1,628.9
29,20,9094.8,788.1
29,21,16209.4,1127.4
29,22,13352.1,1139.2
29,23,9122.1,781.4
29,24,9222.3,670.0
29,25,9592.0,718.5
29,26,17213.3,1325.8
29,27,5564.8,588.3
29,28,13149.5,892.8
29,30,12819.2,1120.1
29,31,3308.3,337.8
29,32,29019.1,2202.1
29,33,6957.2,720.7
29,34,9779.6,785.4
29,35,8522.9,604.5
29,36,10801.1,888.9
29,37,10071.6,790.6
29,38,10394.5,749.0
29,39,6007.3,691.0
29,40,7353.5,576.3
29,41,12119.0,879.6
29,42,16572.2,1174.6
29,43,10202.8,866.6
29,44,11692.0,859.7
29,45,7954.8,701.9
29,46,7336.8,564.3
29,47,10259.7,855.0
29,48,23537.1,1581.2
29,49,3914.7,363.3
29,50,17945.8,1345.0
29,51,11012.7,804.3
29,52,6703.7,632.1
29,53,16470.2,1457.3
29,54,15629.5,1133.4
29,55,13270.9,910.1
29,56,2240.7,340.4
29,57,7153.4,621.7
29,58,9362.6,764.4
29,59,17895.2,1451.3
29,60,8422.0,673.6
29,61,9739.2,818.6
29,62,18939.5,1445.1
29,63,8774.4,774.8
29,64,19163.4,1396.7
29,65,8523.0,715.5
29,66,12032.7,891.4
29,67,19914.7,1412.4
29,68,14596.6,1208.5
29,69,12218.6,1068.0
29,70,14978.5,972.7
29,71,13045.2,1214.5
29,72,17670.7,1351.8
29,73,17040.3,1246.6
29,74,11697.8,789.3
29,75,15045.8,1285.2
29,76,9700.3,886.3
29,77,11661.9,875.2
29,78,29982.6,2301.6
29,79,9524.7,898.1
29,80,10798.3,905.6
29,81,14312.8,1070.0
29,82,18060.4,1272.8
29,83,17100.9,1188.0
29,84,15187.8,1079.9
29,85,9935.9,747.6
29,86,3327.4,361.4
29,87,20111.1,2099.7
29,88,6658.0,762.1
29,89,11604.4,907.1
29,90,12936.7,913.5
29,91,14990.2,968.5
30,1,14716.4,1573.4
30,2,10471.5,867.4
30,3,14913.2,1301.2
30,4,14299.2,1345.8
30,5,12848.7,1045.4
30,6,22305.1,1712.4
30,7,17748.4,1336.7
30,8,6396.9,611.3
30,9,29330.5,2450.9
30,10,2682.7,409.0
30,11,9228.9,626.8
30,12,9752.9,826.9
30,13,11523.6,914.4
30,14,12214.4,1111.4
30,15,9667.8,718.6
30,16,16247.2,1290.5
30,17,15264.6,1369.5
30,18,12413.0,1306.9
30,19,18309.7,1528.7
30,20,16296.0,1435.3
30,21,10530.2,805.4
30,22,1022.9,146.4
30,23,20674.9,1676.9
30,24,17178.5,1348.0
30,25,12980.4,1022.1
30,26,25065.8,2028.9
30,27,9411.3,817.3
30,28,21002.0,1595.9
30,29,12902.8,1251.7
30,31,12485.5,1100.6
30,32,21019.1,1645.3
30,33,8624.6,743.5
30,34,16980.8,1432.6
30,35,16304.8,1241.2
30,36,14796.8,1216.7
30,37,23039.9,1789.5
30,38,17985.9,1443.9
30,39,8487.3,816.4
30,40,12384.2,1077.4
30,41,5920.5,480.3
30,42,10893.0,852.6
30,43,17404.0,1513.8
30,44,11228.1,891.4
30,45,5739.1,614.2
30,46,17424.3,1464.1
30,47,21279.9,1829.8
30,48,13214.0,1054.3
30,49,16028.5,1409.4
30,50,6121.6,570.2
30,51,10140.3,880.4
30,52,20275.3,1647.6
30,53,24322.6,2160.4
30,54,23481.9,1836.5
30,55,21123.4,1613.2
30,56,10438.6,1016.9
30,57,16987.9,1447.5
30,58,10858.1,921.1
30,59,8941.9,913.5
30,60,17045.5,1387.6
30,61,22707.5,1817.5
30,62,7137.8,684.5
30,63,5294.5,462.6
30,64,10224.3,851.6
30,65,15724.2,1362.7
30,66,20125.5,1700.1
30,67,11914.7,855.6
30,68,6771.3,676.8
30,69,22138.9,1851.5
30,70,9002.4,615.6
30,71,22856.8,2063.1
30,72,6909.6,622.6
30,73,11064.2,889.5
30,74,19550.3,1492.4
30,75,8215.5,744.9
30,76,12766.9,1067.2
30,77,20413.5,1720.1
30,78,21982.5,1744.8
30,79,4253.5,435.2
30,80,20567.4,1709.4
30,81,22165.3,1773.1
30,82,11203.9,897.4
30,83,11421.7,866.0
30,84,23040.3,1783.0
30,85,14670.1,1158.9
30,86,12504.5,1124.2
30,87,27963.6,2802.8
30,88,11959.1,1272.5
30,89,24572.7,1906.0
30,90,20789.1,1616.6
30,91,9014.2,611.4
31,1,25005.2,2094.4
31,2,7049.4,728.2
31,3,21095.9,1583.3
31,4,6021.2,520.2
31,5,18810.6,1347.1
31,6,28040.6,2036.9
31,7,23483.9,1661.2
31,8,13885.5,958.1
31,9,19177.9,1630.0
31,10,14547.3,1034.6
31,11,10536.8,720.3
31,12,7637.3,793.7
31,13,12831.5,1007.9
31,14,7528.6,595.2
31,15,10975.7,812.1
31,16,5464.3,455.4
31,17,6986.6,543.9
31,18,6536.1,484.4
31,19,8157.1,707.8
31,20,11876.5,976.7
31,21,11541.3,863.8
31,22,12879.7,931.0
31,23,9899.9,852.1
31,24,6291.9,538.0
31,25,6019.0,525.8
31,26,14282.9,1193.8
31,27,5442.3,585.3
31,28,10219.1,760.8
31,29,4375.4,388.7
31,30,12346.8,911.9
31,32,26754.6,1969.8
31,33,6834.8,717.7
31,34,12561.2,974.0
31,35,5019.8,456.2
31,36,7228.2,696.2
31,37,12887.2,968.6
31,38,7464.1,617.0
31,39,5375.0,581.8
31,40,2348.2,343.9
31,41,7450.9,616.0
31,42,11904.1,911.0
31,43,12984.5,1055.2
31,44,8119.0,667.0
31,45,6723.5,629.3
31,46,7271.7,643.2
31,47,13075.3,1033.0
31,48,18869.0,1317.6
31,49,5875.8,588.5
31,50,18384.2,1156.9
31,51,6344.5,540.7
31,52,10122.6,826.7
31,53,13539.8,1325.3
31,54,12699.1,1001.4
31,55,10340.5,778.1
31,56,5536.5,482.2
31,57,4688.7,525.6
31,58,4694.4,500.8
31,59,19889.0,1265.2
31,60,5491.6,541.6
31,61,12554.9,996.6
31,62,18602.9,1260.2
31,63,7838.5,742.4
31,64,14495.3,1133.1
31,65,11304.6,904.1
31,66,14848.3,1069.4
31,67,17650.2,1180.1
31,68,14259.9,1023.6
31,69,11363.9,1026.7
31,70,10310.3,709.1
31,71,12081.8,1238.3
31,72,17198.4,1143.6
31,73,12372.1,983.0
31,74,8767.4,657.3
31,75,13951.0,1069.4
31,76,9577.9,883.3
31,77,14477.5,1053.2
31,78,27718.0,2069.3
31,79,8719.5,678.1
31,80,9792.4,884.6
31,81,11382.4,938.0
31,82,13392.2,1009.2
31,83,12432.7,924.4
31,84,12257.4,947.9
31,85,6362.9,554.9
31,86,1424.3,180.2
31,87,17180.7,1967.7
31,88,8482.4,887.9
31,89,14420.1,1085.1
31,90,10006.3,781.5
31,91,10322.1,704.9
32,1,34656.7,2916.5
32,2,28517.8,2174.3
32,3,13949.1,1446.6
32,4,31480.0,2561.3
32,5,12678.8,1194.6
32,6,2805.5,381.7
32,7,5812.2,611.6
32,8,13189.6,1262.6
32,9,38528.1,3521.4
32,10,18142.0,1557.0
32,11,18556.1,1608.5
32,12,27799.1,2133.8
32,13,20013.0,1880.7
32,14,30260.7,2418.3
32,15,18995.0,1700.3
32,16,26756.0,2285.2
32,17,32445.4,2585.0
32,18,31994.8,2525.5
32,19,30693.4,2557.4
32,20,34342.3,2742.2
32,21,17623.5,1554.2
32,22,20137.8,1701.0
32,23,31183.8,2671.6
32,24,27583.6,2367.8
32,25,23243.5,2034.6
32,26,35574.6,3023.6
32,27,27457.6,2124.2
32,28,31510.8,2590.6
32,29,29452.0,2390.4
32,30,19339.7,1601.2
32,31,28521.7,2233.1
32,33,26670.8,2050.4
32,34,35027.0,2739.5
32,35,26733.7,2289.6
32,36,24124.0,2198.4
32,37,36389.1,2898.1
32,38,28494.8,2438.6
32,39,24189.9,2017.8
32,40,27678.9,2209.5
32,41,21125.3,1620.1
32,42,17986.3,1601.4
32,43,35450.3,2820.7
32,44,21736.9,1886.1
32,45,23785.4,1921.1
32,46,31637.1,2579.8
32,47,36577.2,2962.5
32,48,12301.7,1251.6
32,49,30241.2,2525.1
32,50,17464.3,1507.0
32,51,21441.3,1895.6
32,52,33624.5,2756.2
32,53,34831.5,3155.1
32,54,33990.8,2831.2
32,55,31632.2,2607.9
32,56,28484.8,2323.8
32,57,28634.7,2510.7
32,58,25070.9,2036.8
32,59,10119.2,893.3
32,60,27554.3,2382.3
32,61,36056.8,2926.1
32,62,15860.1,1403.9
32,63,23340.8,1769.5
32,64,17463.7,1526.6
32,65,33770.4,2669.6
32,66,38350.2,2998.9
32,67,9918.0,961.1
32,68,13421.6,1292.3
32,69,32647.7,2846.2
32,70,17325.6,1555.4
32,71,33365.6,3057.8
32,72,20003.7,1756.2
32,73,19294.3,1757.7
32,74,30059.1,2487.1
32,75,14407.8,1353.8
32,76,30813.2,2374.1
32,77,37979.4,2982.7
32,78,2965.6,622.1
32,79,20159.6,1569.3
32,80,31076.3,2704.1
32,81,32674.1,2767.8
32,82,18132.7,1557.0
32,83,18514.9,1614.8
32,84,33549.1,2777.7
32,85,23997.3,2140.6
32,86,28540.7,2256.7
32,87,38472.5,3797.5
32,88,30005.4,2579.4
32,89,34305.4,3004.3
32,90,31298.0,2611.3
32,91,18341.3,1593.1
33,1,16466.8,2119.8
33,2,2243.9,188.2
33,3,23526.4,1795.5
33,4,8595.8,903.9
33,5,21461.9,1539.7
33,6,30918.3,2206.7
33,7,26361.6,1831.0
33,8,14835.3,1080.5
33,9,21978.4,2042.4
33,10,10484.6,1010.1
33,11,13973.6,1032.5
33,12,1525.2,145.2
33,13,16268.4,1320.1
33,14,6511.1,669.5
33,15,14412.6,1124.3
33,16,11678.7,993.3
33,17,9561.3,927.6
33,18,6709.7,865.0
33,19,12004.1,1127.7
33,20,10592.7,993.4
33,21,15275.0,1211.1
33,22,9941.8,975.4
33,23,12904.1,1280.2
33,24,12506.3,1075.9
33,25,12160.1,940.8
33,26,20497.3,1731.7
33,27,2426.5,227.2
33,28,16433.5,1298.7
33,29,7199.5,809.8
33,30,9143.7,875.6
33,31,6782.2,658.7
33,32,29632.3,2139.6
33,34,11277.4,990.7
33,35,11234.2,994.1
33,36,14576.5,1170.3
33,37,15687.7,1381.0
33,38,13678.5,1154.9
33,39,3660.5,421.9
33,40,7694.5,767.2
33,41,10438.9,867.4
33,42,15637.8,1258.3
33,43,11700.7,1071.9
33,44,11743.5,1070.0
33,45,4613.8,374.9
33,46,11118.7,1063.1
33,47,15576.6,1387.9
33,48,21827.2,1548.6
33,49,9526.4,973.3
33,50,13923.6,1175.5
33,51,9557.8,947.7
33,52,12315.4,1242.1
33,53,19754.2,1863.2
33,54,18913.5,1539.3
33,55,16554.9,1316.0
33,56,4735.2,575.0
33,57,10903.1,1063.5
33,58,9488.6,909.0
33,59,18508.3,1388.8
33,60,11706.0,1079.5
33,61,15355.4,1409.0
33,62,14939.8,1289.8
33,63,5433.4,447.8
33,64,18837.5,1345.9
33,65,10020.8,920.8
33,66,14422.2,1258.2
33,67,20527.8,1349.9
33,68,15209.7,1146.0
33,69,17578.3,1564.6
33,70,13747.2,1021.3
33,71,16827.1,1713.3
33,72,13775.7,1209.8
33,73,15809.0,1295.2
33,74,14981.8,1195.2
33,75,15659.0,1222.7
33,76,4539.3,388.0
33,77,14710.2,1278.2
33,78,30595.7,2239.1
33,79,7297.3,724.2
33,80,14580.3,1404.4
33,81,17596.8,1475.9
33,82,17485.0,1355.7
33,83,16166.4,1271.7
33,84,18471.8,1485.8
33,85,13711.3,1029.0
33,86,6801.2,682.3
33,87,23395.2,2505.6
33,88,6808.1,783.1
33,89,17220.6,1497.5
33,90,16220.7,1319.4
33,91,13758.9,1017.1
34,1,37256.6,2862.6
34,2,12407.4,1161.3
34,3,33347.4,2351.5
34,4,8183.7,718.9
34,5,31062.0,2115.3
34,6,40292.1,2805.1
34,7,35735.3,2429.4
34,8,26136.9,1726.3
34,9,15727.4,1310.3
34,10,18743.4,1727.3
34,11,22788.2,1488.5
34,12,13270.5,1224.2
34,13,25083.0,1776.1
34,14,5053.8,456.7
34,15,23227.1,1580.3
34,16,15190.9,1035.8
34,17,8205.3,729.5
34,18,7593.7,584.0
34,19,10273.6,687.5
34,20,2715.1,263.2
34,21,23792.7,1632.0
34,22,18200.6,1692.6
34,23,11252.9,839.3
34,24,16029.3,1129.8
34,25,17175.3,1223.1
34,26,19433.3,1495.8
34,27,10800.3,1018.4
34,28,16089.1,1184.1
34,29,10216.3,737.3
34,30,17402.5,1592.8
34,31,13042.9,969.8
34,32,39006.0,2738.0
34,33,11950.1,1120.0
34,35,15329.9,1064.3
34,36,18384.4,1393.5
34,37,9436.7,648.9
34,38,13626.2,922.2
34,39,12446.0,1183.2
34,40,14936.8,1080.9
34,41,19702.3,1384.2
34,42,24155.5,1679.2
34,43,2144.0,205.3
34,44,19275.3,1364.3
34,45,12872.7,1092.1
34,46,11021.6,728.7
34,47,6716.7,544.0
34,48,31120.4,2085.8
34,49,8942.0,831.6
34,50,22182.4,1892.7
34,51,18596.0,1308.9
34,52,8192.2,589.3
34,53,19318.6,1731.2
34,54,18569.1,1424.7
34,55,16210.5,1201.4
34,56,8769.7,767.4
34,57,13676.9,1058.1
34,58,16945.9,1269.0
34,59,32140.4,2033.4
34,60,14098.8,1017.0
34,61,8084.3,614.8
34,62,23198.6,2007.0
34,63,13692.2,1165.0
34,64,26746.7,1901.3
34,65,1725.7,142.3
34,66,5445.5,414.3
34,67,29901.6,1948.3
34,68,26511.4,1791.8
34,69,14121.5,1063.5
34,70,22561.8,1477.3
34,71,14922.8,1142.4
34,72,29449.8,1911.8
34,73,24623.6,1751.2
34,74,18504.8,1249.1
34,75,26202.4,1837.6
34,76,14935.8,1316.4
34,77,5733.5,434.3
34,78,39969.4,2837.5
34,79,15556.1,1441.4
34,80,12849.8,964.2
34,81,16689.0,1320.8
34,82,25643.6,1777.4
34,83,24684.2,1692.6
34,84,18127.4,1371.2
34,85,17519.2,1252.2
34,86,12422.9,888.7
34,87,22702.0,2307.7
34,88,8086.8,1071.7
34,89,10969.6,765.4
34,90,19743.7,1373.3
34,91,22573.5,1473.1
35,1,30326.1,2435.3
35,2,11670.6,1036.0
35,3,20648.1,1648.2
35,4,10043.9,752.8
35,5,18362.7,1412.0
35,6,28986.1,2167.9
35,7,24429.4,1792.2
